customer_id,application_date,branch_id,customer_group_id,age,gender,marital_status,education_level,employment_type,annual_income,monthly_expenses,loan_amount,loan_tenure_months,interest_rate,credit_score,existing_loans_count,credit_card_utilization,late_payment_count,bank_balance,savings_account_balance,transaction_frequency,avg_transaction_value,last_payment_delay_days,property_ownership,city_tier,has_insurance,loan_purpose,risk_segment,income_to_loan_ratio,debt_to_income_ratio,annual_income_duplicate,low_variance_flag,default_status
101742,2024-06-26,BR032,G01137,47.0,Male,Married,Graduate,Salaried,90000.0,5000.0,68986.91,84,12.68,675.0,1,0.578,2,2216.54,23464.95,54.0,100.0,5.0,Rent,Tier 3,No,,Medium,1.3046,0.7762,89042.14,0,0
101743,2023-11-29,BR028,G02249,38.0,,Married,School,Self-employed,90000.0,5000.0,131827.45,24,18.94,747.0,1,0.284,0,-2249.69,0.0,31.0,875.09,1.0,Own,Tier 1,No,Home,Medium,0.6827,1.399,91189.27,0,0
101744,2023-01-17,BR015,G00368,34.0,,Single,Graduate,Salaried,90000.0,5000.0,50000.0,84,11.56,,0,0.18,0,,26870.46,31.0,125.56,0.0,Own,Tier 3,Yes,Business,Low,1.8,0.746,91608.97,0,0
101745,2023-06-03,BR029,G01576,43.0,Female,Married,School,Salaried,90000.0,5000.0,50000.0,84,7.52,729.0,1,0.475,1,7006.72,13013.72,46.0,100.0,6.0,Rent,Tier 2,No,Home,Low,1.8,0.746,88698.81,0,0
101746,2024-12-15,BR006,G02046,46.0,Female,Single,School,Salaried,90000.0,5000.0,50000.0,36,11.31,759.0,1,0.055,1,3901.68,27689.71,28.0,114.84,4.0,Own,Tier 2,Yes,Home,Low,1.8,0.8519,92972.61,0,1
101747,2024-12-22,BR024,G01257,21.0,Female,Married,Postgraduate,Salaried,176764.9,16022.81,263141.84,72,6.5,736.0,0,0.521,1,23963.46,53023.49,27.0,100.0,5.0,Rent,Tier 1,Yes,Home,Low,0.6717,1.3358,176375.4,0,0
101748,2023-10-03,BR008,G00654,43.0,Female,Single,Postgraduate,Self-employed,90000.0,5000.0,50000.0,36,9.82,708.0,1,0.286,0,10624.65,39401.69,35.0,205.16,5.0,Own,Tier 2,No,Business,Low,1.8,0.8519,89457.01,0,0
101749,2024-08-10,BR004,G01553,46.0,Male,Married,Graduate,Salaried,90000.0,12921.83,63210.11,72,10.6,,1,0.524,1,14732.06,35380.28,31.0,100.0,11.0,Own,Tier 1,No,Education,Low,1.4238,1.84,86492.69,0,0
101750,2024-06-09,BR009,G02490,21.0,Male,Married,Postgraduate,Self-employed,90000.0,5968.21,151187.07,60,10.4,739.0,0,0.325,1,-2181.2,6530.7,40.0,,3.0,Own,Tier 3,No,Personal,Medium,0.5953,1.1317,91412.5,0,0
101751,2024-11-10,BR006,G00590,41.0,Female,Married,Postgraduate,Salaried,,13723.69,71883.88,84,16.9,686.0,1,0.251,0,562.93,4730.47,48.0,1356.47,1.0,Own,Tier 1,Yes,Home,Medium,1.2745,1.9096,91987.1,0,0
101752,2024-10-09,BR024,G01409,47.0,Female,Married,Graduate,Salaried,,5000.0,50000.0,48,16.57,822.0,1,0.324,0,-215.75,5636.99,35.0,100.0,6.0,Rent,Tier 1,No,Personal,Medium,1.8,0.8056,90003.71,0,0
101753,2024-04-03,BR028,G00127,45.0,Male,Single,Postgraduate,Self-employed,117095.07,12675.61,137260.53,36,12.67,727.0,0,0.266,1,7080.8,35986.3,63.0,496.54,1.0,Rent,Tier 1,No,Education,Medium,0.8531,1.6897,121383.75,0,0
101754,2023-10-16,BR031,G00582,,Male,Married,Postgraduate,Unemployed,90000.0,5000.0,50000.0,24,16.16,732.0,0,0.216,2,9349.03,31190.74,24.0,826.44,17.0,Own,Tier 3,Yes,Business,Low,1.8,0.9444,91379.34,0,0
101755,2024-04-02,BR022,G01918,35.0,Male,Married,Graduate,Salaried,90000.0,5000.0,50160.48,60,12.7,691.0,1,0.437,2,-233.8,8782.01,41.0,100.0,7.0,Own,Tier 3,Yes,Personal,Low,1.7942,0.7781,93609.42,0,0
101756,2023-08-21,BR009,G01241,,Male,Married,Postgraduate,Self-employed,90000.0,8269.23,53303.66,60,15.36,729.0,4,0.504,0,4538.12,17130.26,36.0,100.0,1.0,Rent,Tier 2,No,Personal,Low,1.6884,1.221,90400.71,0,0
101757,2023-09-12,BR002,G00499,21.0,Male,Married,Postgraduate,Self-employed,90000.0,5000.0,175318.24,60,10.57,673.0,2,0.394,2,10164.34,45905.77,23.0,100.0,6.0,Own,Tier 1,Yes,Personal,Low,0.5134,1.0563,93744.15,0,0
101758,2024-03-20,BR036,G00839,51.0,Female,Married,Graduate,Self-employed,90000.0,5400.42,98960.16,60,11.75,707.0,1,0.424,1,6465.35,26340.32,17.0,100.0,1.0,Rent,Tier 3,Yes,Home,Medium,0.9095,0.94,89754.48,0,0
101759,2024-02-22,BR050,G00303,47.0,Female,Married,Graduate,Self-employed,90000.0,5000.0,212845.22,72,14.31,719.0,3,0.62,0,,34622.15,25.0,418.29,10.0,Family Owned,Tier 1,No,Business,Medium,0.4228,1.0608,89557.86,0,0
101760,2024-02-29,BR015,G01949,52.0,Other,Married,School,Salaried,165231.63,15184.87,403350.83,60,17.17,663.0,1,0.045,2,10258.36,36713.21,60.0,788.54,2.0,Rent,Tier 1,Yes,Personal,Low,0.4096,1.591,163874.84,0,0
101761,2023-10-08,BR011,G02358,31.0,Female,Married,Graduate,Self-employed,90000.0,5000.0,139979.45,60,14.54,686.0,1,0.553,1,5610.4,23578.6,29.0,252.81,3.0,,Tier 1,No,Education,Medium,0.643,0.9777,92420.04,0,0
101762,2023-10-26,BR016,G00265,48.0,Male,Married,Graduate,Unemployed,90000.0,5000.0,275725.51,60,11.11,,0,0.292,1,18230.03,35291.27,,100.0,2.0,Own,Tier 1,No,Personal,Medium,0.3264,1.2794,91241.32,0,0
101763,2023-01-08,BR011,G00595,22.0,Female,Married,School,Salaried,90000.0,5000.0,71877.62,48,13.04,710.0,7,0.374,2,11626.07,25364.59,,100.0,0.0,Rent,Tier 3,No,Business,Medium,1.2521,0.8663,89548.44,0,0
101764,2024-03-15,BR012,G02143,29.0,Female,Single,Graduate,Self-employed,90000.0,5000.0,119866.78,12,10.59,622.0,1,0.41,2,6894.86,23469.96,30.0,592.39,18.0,Family Owned,Tier 2,Yes,Home,Low,0.7508,1.9985,90861.75,0,0
101765,2024-02-25,BR025,G02197,40.0,Female,Single,Graduate,Salaried,,5000.0,97634.67,48,12.62,691.0,0,0.163,0,5228.94,6861.36,58.0,100.0,4.0,Own,Tier 1,No,Home,Low,0.9218,0.9379,88265.87,0,0
101766,2024-11-13,BR040,G01919,46.0,Male,Single,School,,164608.75,10590.18,491838.91,72,14.22,676.0,0,0.407,1,27356.94,84311.34,43.0,100.0,11.0,Own,Tier 3,No,Personal,Medium,0.3347,1.27,163434.85,0,0
101767,2024-01-04,BR036,G01788,,Female,Single,Graduate,Salaried,90000.0,5000.0,273485.5,84,14.48,667.0,0,0.08,0,5394.34,25717.58,16.0,,22.0,Rent,Tier 3,No,Education,Low,0.3291,1.1008,91492.93,0,0
101768,2023-12-08,BR048,G02154,36.0,Male,Single,Postgraduate,Salaried,139496.64,5000.0,330939.39,60,14.42,667.0,3,0.68,1,11988.03,40529.94,53.0,100.0,1.0,Rent,Tier 1,No,Business,Medium,0.4215,0.9046,140627.89,0,0
101769,2023-02-19,BR018,G00934,29.0,Male,Married,School,Salaried,,5000.0,75650.43,60,11.3,686.0,2,0.036,1,883.74,13977.63,30.0,590.39,6.0,Family Owned,Tier 1,No,Home,Low,2.5659,0.3871,194802.53,0,0
101770,2023-05-24,BR025,G02238,29.0,Male,Single,Graduate,Self-employed,90000.0,13163.27,213511.53,36,12.7,731.0,1,0.254,0,13449.14,43473.48,31.0,100.0,4.0,Rent,Tier 1,Yes,Personal,Low,0.4215,2.5459,90531.55,0,0
101771,2023-09-04,BR020,G02217,31.0,Male,Single,School,,90000.0,5042.67,367951.2,48,14.98,637.0,1,0.115,1,1261.08,15330.74,34.0,283.45,28.0,Own,Tier 1,Yes,Personal,Low,0.2446,1.6944,90615.99,0,0
101772,2023-10-03,BR003,G00575,63.0,Female,Married,School,Salaried,90000.0,5000.0,50000.0,60,6.52,781.0,0,0.164,0,11616.12,18670.97,14.0,873.52,3.0,Rent,Tier 1,Yes,Personal,Low,1.8,0.7778,88212.74,1,0
101773,2023-09-22,BR020,G00183,47.0,Male,Married,Graduate,Salaried,177051.62,6522.11,327938.15,60,11.14,691.0,1,0.362,0,,25877.62,23.0,305.75,7.0,Own,Tier 2,Yes,Personal,Low,0.5399,0.8125,185072.82,0,0
101774,2023-10-15,BR014,G01303,51.0,Male,Single,Graduate,Self-employed,102602.76,5000.0,95953.38,60,9.29,739.0,0,0.226,3,2801.5,25711.03,51.0,,4.0,Family Owned,Tier 1,Yes,Personal,Medium,1.0693,0.7718,103707.44,0,0
101775,2024-07-15,BR024,G01896,36.0,Female,Married,Graduate,Salaried,,5000.0,50000.0,60,14.1,760.0,0,0.44,0,15807.39,55711.24,48.0,400.12,5.0,Rent,Tier 3,No,Personal,Low,1.8,0.7778,88727.61,0,0
101776,2023-04-06,BR008,G02125,39.0,Female,Married,Graduate,Self-employed,90000.0,6716.53,50000.0,72,11.75,740.0,1,0.177,0,3370.92,10713.7,34.0,512.14,2.0,Family Owned,Tier 1,Yes,Business,Medium,1.8,0.9881,87507.67,0,0
101777,2023-08-31,BR038,G00357,47.0,Female,Married,Graduate,Salaried,90000.0,5000.0,94956.79,84,12.61,848.0,1,0.448,0,6804.61,35529.96,33.0,100.0,14.0,Own,Tier 2,Yes,Home,Low,0.9478,0.8174,88451.22,0,0
101778,2023-04-29,BR043,G00944,33.0,Male,Married,School,Self-employed,90000.0,5000.0,50000.0,60,10.53,736.0,2,0.214,1,6359.69,16038.41,31.0,748.34,14.0,Rent,Tier 2,No,Home,Medium,1.8,0.7778,89642.71,0,0
101779,2023-08-13,BR049,G01920,36.0,Male,Married,Postgraduate,Self-employed,147860.59,5000.0,127921.3,12,12.82,741.0,0,0.453,1,11858.84,63836.29,51.0,100.0,1.0,Rent,Tier 3,No,Home,Low,1.1559,1.2709,148264.24,1,0
101780,2024-05-14,BR005,G00152,32.0,Female,Married,Graduate,Self-employed,90000.0,6866.75,234197.02,36,9.22,715.0,1,0.405,2,7429.29,16839.54,31.0,462.62,3.0,Own,Tier 2,Yes,Business,Medium,0.3843,1.783,90323.7,0,1
101781,2023-02-04,BR006,G01808,34.0,Female,Married,School,Self-employed,90000.0,5000.0,138294.3,12,14.52,736.0,2,0.054,0,12704.65,35045.03,53.0,438.55,2.0,Rent,Tier 2,No,Education,Low,0.6508,2.2033,89684.23,0,0
101782,2023-09-05,BR049,G00730,40.0,Male,Single,School,Self-employed,90000.0,5000.0,174895.01,36,8.95,659.0,1,0.331,1,7036.21,30347.08,46.0,,8.0,Rent,Tier 1,Yes,Education,Low,0.5146,1.3144,92114.46,0,0
101783,2023-01-18,BR043,G00057,30.0,Female,Single,Graduate,Salaried,116260.49,5000.0,50000.0,48,14.44,696.0,3,0.23,0,21976.91,77519.68,23.0,539.0,1.0,Rent,Tier 1,Yes,,Low,2.3252,0.6236,118246.77,0,0
101784,2024-11-28,BR030,G00605,42.0,Female,Divorced,Postgraduate,Salaried,173987.34,5000.0,387154.86,72,6.83,738.0,1,0.64,1,-1120.59,28471.08,42.0,100.0,0.0,Own,Tier 1,No,Home,Low,0.4494,0.7157,177648.55,0,0
101785,2024-06-14,BR017,G01855,42.0,Female,Married,Graduate,Salaried,,9148.0,317938.69,60,9.36,759.0,1,0.515,1,-1887.58,11348.76,47.0,100.0,4.0,Own,Tier 1,No,Personal,Medium,0.6298,0.8657,201759.98,0,0
101786,2023-06-27,BR026,G02176,37.0,Male,Single,Graduate,,90000.0,7137.2,,12,10.9,582.0,1,0.366,2,5272.67,26770.26,49.0,100.0,8.0,Own,Tier 2,No,Personal,High,0.4261,3.2984,89613.7,0,0
101787,2023-05-25,BR027,G00204,30.0,Female,Single,Graduate,Salaried,,5000.0,50000.0,72,14.69,746.0,2,0.081,0,5801.64,32540.63,49.0,748.84,7.0,Own,Tier 3,No,Home,Low,1.8,0.7593,91326.66,0,0
101788,2023-03-14,BR043,G01160,40.0,Female,Married,School,Self-employed,90000.0,8760.67,257014.65,36,15.52,,2,0.537,1,2043.59,6968.47,29.0,421.93,6.0,Rent,Tier 2,No,Personal,Low,0.3502,2.12,87788.12,0,0
101789,2023-12-12,BR027,G00503,,Male,Married,Graduate,Self-employed,90000.0,6559.57,50000.0,60,9.25,699.0,1,0.21,1,7996.92,40275.55,35.0,290.04,22.0,Own,Tier 3,No,Business,Medium,1.8,0.9857,92411.87,0,0
101790,2024-07-04,BR002,G01709,40.0,Male,Married,School,Salaried,90000.0,5000.0,62061.67,48,16.34,698.0,1,0.221,1,14461.19,35208.37,22.0,1955.66,9.0,Own,Tier 1,No,Business,Low,1.4502,0.8391,87919.23,0,0
101791,2024-03-02,BR035,G01952,51.0,Male,Single,Postgraduate,Salaried,90000.0,6748.16,50000.0,72,9.99,676.0,1,0.424,1,8233.03,26595.02,58.0,100.0,4.0,Own,Tier 2,No,Personal,Medium,1.8,0.9923,89918.84,0,0
101792,2024-10-05,BR039,G02406,25.0,Male,Single,Postgraduate,Salaried,106277.91,6534.82,247045.51,48,14.91,674.0,1,0.209,1,16700.04,68656.15,50.0,641.19,21.0,Family Owned,Tier 2,Yes,Personal,Medium,0.4302,1.319,107152.21,0,0
101793,2023-09-08,BR015,G00888,63.0,Male,Single,School,Salaried,90000.0,5000.0,136023.74,60,10.23,776.0,1,0.363,0,17733.62,58464.99,56.0,100.0,7.0,Rent,Tier 1,No,Personal,Low,0.6616,0.9689,89356.12,0,0
101794,2023-07-23,BR006,G00748,38.0,Male,Married,School,Salaried,90000.0,5000.0,345443.84,72,15.81,,4,0.383,2,-662.64,3535.74,53.0,342.79,6.0,Rent,Tier 2,Yes,Business,Low,0.2605,1.3064,88418.5,0,1
101795,2023-12-15,BR008,G00775,44.0,Male,Married,Graduate,Salaried,109688.01,12462.17,169278.81,36,10.61,,1,0.2,1,10821.94,45759.37,29.0,424.98,13.0,Family Owned,Tier 3,No,Personal,Low,0.648,1.8778,110430.54,0,0
101796,2023-05-28,BR043,G01903,31.0,,Married,Graduate,Salaried,90000.0,8290.57,247967.79,36,12.62,625.0,1,0.46,2,,18257.62,38.0,100.0,10.0,Rent,Tier 1,No,Home,Medium,0.363,2.0238,89897.87,0,1
101797,2024-12-13,BR023,G01113,52.0,Female,Married,Graduate,Salaried,124389.4,5000.0,130333.74,24,8.07,727.0,0,0.401,2,5557.01,19375.99,49.0,827.61,11.0,Own,Tier 2,No,Personal,Low,0.9544,1.0063,124836.29,0,0
101798,2023-05-16,BR027,G00057,38.0,Female,Single,Graduate,Salaried,93057.13,5000.0,50000.0,24,10.14,683.0,1,0.654,1,8795.86,22098.81,24.0,383.28,6.0,Rent,Tier 1,Yes,Business,Medium,1.8611,0.9134,94813.15,0,0
101799,2023-12-16,BR049,G02370,35.0,Male,Single,School,Salaried,91661.54,5000.0,218761.11,60,13.58,,1,0.566,1,7134.69,46014.84,31.0,662.88,7.0,Family Owned,Tier 2,No,Personal,Low,0.419,1.1319,93423.18,0,0
101800,2024-01-17,BR004,G00261,,Male,Single,Graduate,Self-employed,90000.0,7662.14,,60,7.63,,1,0.458,1,16677.95,55584.94,27.0,596.14,6.0,Rent,Tier 1,No,Personal,Low,0.2468,1.8321,90109.0,0,0
101801,2023-02-11,BR011,G02321,36.0,Female,Married,School,Salaried,90000.0,5000.0,50000.0,48,10.79,,1,0.294,1,8179.57,20398.31,27.0,173.76,5.0,Family Owned,Tier 2,No,Education,Low,1.8,0.8056,89760.88,0,0
101802,2023-12-08,BR042,G00405,44.0,Female,Married,Graduate,Self-employed,90000.0,5000.0,144696.12,48,12.9,705.0,2,0.519,1,2090.28,23574.39,43.0,157.09,9.0,Rent,Tier 1,Yes,Home,Medium,0.622,1.0686,89593.87,0,0
101803,2023-11-28,BR028,G01346,41.0,Male,Divorced,Graduate,Salaried,90000.0,6795.84,253457.38,12,16.13,592.0,2,0.227,1,14661.18,49566.44,19.0,970.66,4.0,Rent,Tier 1,No,Personal,High,0.3551,3.7223,89739.72,0,0
101804,2023-07-09,BR002,G00782,39.0,Female,Single,Graduate,Salaried,109026.93,5284.59,178842.94,84,12.45,737.0,2,0.445,1,9521.89,6223.87,43.0,1292.46,10.0,Rent,Tier 2,No,Education,Low,0.6096,0.816,109661.27,0,0
101805,2023-04-04,BR036,G01717,31.0,Female,Divorced,Postgraduate,Salaried,96142.31,7225.31,65498.89,72,11.03,748.0,3,0.661,0,12461.58,53279.64,32.0,100.0,18.0,Rent,Tier 1,Yes,Home,Medium,1.4678,1.0154,96886.25,0,0
101806,2023-02-02,BR007,G01008,31.0,Female,Single,Graduate,Salaried,119977.0,5000.0,176377.36,36,14.16,560.0,5,0.37,5,7497.56,47855.97,41.0,100.0,1.0,Own,Tier 2,No,,High,0.6802,0.9901,120484.53,0,1
101807,2023-01-07,BR040,G00919,34.0,Female,Single,Graduate,Unemployed,90000.0,5000.0,50000.0,36,10.23,753.0,0,0.204,0,,14766.42,24.0,100.0,7.0,Rent,Tier 1,Yes,Business,Low,1.8,0.8519,90393.21,0,0
101808,2023-12-18,BR040,G01193,44.0,Male,Single,Postgraduate,Self-employed,90000.0,5000.0,127645.67,60,11.2,747.0,1,0.143,0,14375.03,30899.99,56.0,100.0,8.0,Family Owned,Tier 3,No,Education,Low,0.7051,0.9503,88492.61,0,0
101809,2023-03-07,BR042,G02428,46.0,Female,Single,Graduate,Salaried,90000.0,5000.0,50000.0,60,11.66,699.0,1,0.433,0,8807.84,15626.18,42.0,100.0,2.0,Own,Tier 2,Yes,Personal,Medium,1.8,0.7778,91471.05,1,0
101810,2024-12-01,BR024,G00614,48.0,Female,Single,Postgraduate,Unemployed,90000.0,5000.0,170518.76,60,10.61,654.0,1,0.472,0,,48298.4,45.0,143.99,2.0,Rent,Tier 1,Yes,Home,Low,0.5278,1.0456,89045.02,0,0
101811,2023-06-28,BR014,G00550,39.0,Female,Single,Postgraduate,Self-employed,118197.25,11767.3,99181.1,72,11.49,669.0,1,0.329,0,15917.6,22245.97,35.0,1533.61,11.0,Rent,Tier 1,Yes,Education,Low,1.1917,1.3345,118855.32,0,0
101812,2024-04-21,BR045,G00166,43.0,Female,Married,Graduate,Self-employed,90000.0,8897.84,50000.0,24,10.69,727.0,2,0.065,1,13724.36,35966.26,40.0,162.29,10.0,Own,Tier 3,Yes,Personal,,1.8,1.4642,87864.68,0,0
101813,2024-05-06,BR028,G01847,,Female,Married,School,Salaried,90000.0,5000.0,57434.51,48,10.18,,2,0.102,0,16322.3,58017.92,29.0,100.0,19.0,Rent,Tier 1,No,,Low,1.567,0.8262,91131.79,0,0
101814,2023-12-28,BR032,G01694,21.0,Female,Married,School,,90000.0,5000.0,256348.85,72,11.73,665.0,1,0.321,1,5924.85,18367.26,61.0,100.0,10.0,Own,Tier 1,Yes,Home,Low,0.3511,1.1414,87953.58,0,0
101815,2024-10-07,BR007,G01522,37.0,Male,Married,Graduate,Salaried,90000.0,6682.63,271952.33,60,16.54,672.0,0,0.287,0,10741.07,30721.89,23.0,100.0,20.0,Own,Tier 3,Yes,Personal,Low,0.3309,1.4954,89623.71,0,0
101816,2023-03-22,BR032,G00060,35.0,Female,Married,School,Salaried,90000.0,12399.91,150543.95,24,12.37,636.0,3,0.117,0,-3354.68,14692.66,24.0,100.0,6.0,Own,Tier 1,No,Personal,Medium,0.5978,2.4897,92081.31,0,0
101817,2023-06-20,BR030,G01977,28.0,Female,Divorced,Graduate,Unemployed,90000.0,8505.46,260348.09,36,11.78,,3,0.316,4,9046.6,31950.89,26.0,100.0,12.0,Own,Tier 3,No,Personal,High,0.3457,2.0983,91949.44,0,1
101818,2023-07-04,BR015,G02024,33.0,Female,Single,School,Salaried,123485.43,5000.0,332505.05,72,12.74,693.0,0,0.038,0,12414.0,53273.4,55.0,100.0,6.0,Rent,Tier 1,Yes,Business,Low,0.3714,0.9347,120251.28,0,0
101819,2023-04-09,BR039,G02363,40.0,Male,Divorced,School,Salaried,,5000.0,242749.29,48,11.24,,1,0.056,1,-466.75,20439.69,24.0,,6.0,Rent,Tier 1,Yes,Business,Medium,0.3708,1.341,91198.36,0,0
101820,2023-08-04,BR007,G02323,27.0,Male,Married,Graduate,Self-employed,90000.0,17524.08,131544.18,60,12.83,729.0,0,0.587,1,11626.52,28733.61,57.0,100.0,6.0,Rent,Tier 3,Yes,Personal,Low,0.6842,2.6289,88660.68,0,0
101821,2023-08-17,BR036,G00658,31.0,Other,Married,Graduate,Salaried,166291.51,6579.21,289497.42,36,12.81,757.0,0,0.206,1,,36048.62,70.0,100.0,12.0,Family Owned,Tier 2,Yes,Business,Medium,0.5744,1.0551,163766.68,0,0
101822,2024-07-12,BR049,G01776,56.0,Male,Married,School,Salaried,,5000.0,134496.87,60,12.55,617.0,6,0.33,2,11399.11,13035.78,26.0,306.64,6.0,Rent,Tier 1,No,Education,High,0.6692,0.9655,90581.19,0,0
101823,2023-08-09,BR029,G01007,21.0,Male,Single,Graduate,Salaried,90000.0,5476.08,297855.73,48,11.98,598.0,0,0.273,1,11842.07,39124.48,40.0,100.0,11.0,Rent,Tier 2,No,Business,Medium,0.3022,1.5575,89818.53,0,0
101824,2024-10-01,BR006,G01490,37.0,Female,Single,Postgraduate,Salaried,90000.0,7608.75,204546.57,24,18.53,676.0,1,0.112,1,10923.9,55840.69,43.0,100.0,6.0,Rent,Tier 3,Yes,Personal,Medium,0.44,2.1509,91657.15,0,0
101825,2024-07-18,BR028,G00832,26.0,Male,Married,Graduate,Salaried,90000.0,5000.0,166567.96,60,11.83,540.0,3,0.506,4,10559.42,13653.42,38.0,1121.02,13.0,Family Owned,Tier 2,No,Business,High,0.5403,1.0368,90385.25,0,1
101826,2024-10-20,BR027,G01643,31.0,Male,Married,Postgraduate,Self-employed,90000.0,9740.02,50000.0,60,9.39,674.0,0,0.249,1,-2454.98,4128.36,53.0,100.0,3.0,Rent,Tier 2,No,Education,Low,1.8,1.4098,92796.53,0,0
101827,2023-03-18,BR028,G02382,37.0,Female,Married,School,Salaried,90000.0,19885.29,218551.21,36,12.4,746.0,1,0.055,0,2431.81,29783.75,43.0,578.48,10.0,Own,Tier 1,No,Personal,Low,0.4118,3.4608,89512.91,0,0
101828,2024-12-19,BR014,G01631,28.0,Female,Single,Graduate,Self-employed,90000.0,5000.0,50000.0,60,12.23,723.0,3,0.453,1,,33465.83,46.0,1306.68,,Own,Tier 1,No,Business,Low,1.8,0.7778,90093.65,0,0
101829,2024-03-24,BR032,G02303,45.0,Male,Single,Graduate,Salaried,107853.58,5909.57,186412.66,48,8.89,729.0,2,0.142,1,,5514.04,37.0,1106.43,12.0,Own,Tier 1,No,Home,Medium,0.5786,1.0896,109196.92,0,0
101830,2024-12-18,BR014,G02330,54.0,Male,Married,Graduate,Self-employed,,5000.0,116298.92,48,10.22,788.0,1,0.515,0,,20428.28,45.0,1118.86,3.0,Family Owned,Tier 3,Yes,Personal,Low,0.7739,0.9897,89807.7,0,0
101831,2023-09-17,BR028,G00298,48.0,Male,Married,Graduate,Unemployed,90000.0,5000.0,107939.28,60,11.89,610.0,1,0.698,3,13782.03,46424.2,56.0,100.0,3.0,Rent,Tier 1,Yes,Business,High,0.8338,0.9065,88776.09,0,1
101832,2024-11-26,BR030,G02411,50.0,Female,Single,Postgraduate,Salaried,90000.0,5000.0,174305.82,60,11.66,677.0,0,0.452,1,11226.58,30882.86,,179.19,8.0,Rent,Tier 3,No,Home,Medium,0.5163,1.054,92211.03,0,0
101833,2024-03-05,BR033,G02046,24.0,Male,Married,School,Self-employed,90000.0,5000.0,292128.33,60,12.97,800.0,0,0.271,0,8067.65,41195.27,35.0,100.0,8.0,Rent,Tier 1,No,Home,Medium,0.3081,1.3158,89485.47,0,0
101834,2023-02-22,BR040,G01067,36.0,Male,Married,Graduate,Salaried,90000.0,5000.0,50000.0,36,9.73,796.0,0,0.111,0,1318.65,23986.87,49.0,107.95,7.0,Family Owned,Tier 2,Yes,Personal,Low,1.8,0.8519,87010.59,0,0
101835,2023-10-27,BR045,G01501,44.0,Female,Single,Graduate,Salaried,90000.0,11068.96,186368.48,48,13.95,764.0,2,0.396,0,1636.1,19749.18,19.0,100.0,12.0,Rent,Tier 2,Yes,Home,Low,0.4829,1.9936,90819.69,0,0
101836,2023-04-11,BR039,G01543,49.0,Other,Single,Graduate,Self-employed,90000.0,13523.86,349807.24,12,11.12,669.0,1,0.516,1,6138.8,8543.45,,1422.65,28.0,Own,Tier 1,Yes,Home,Low,0.2573,5.6899,93019.36,0,0
101837,2024-11-18,BR040,G01966,58.0,Male,Single,Graduate,Salaried,,12189.33,116647.69,36,13.67,675.0,1,0.237,0,5343.76,9091.84,45.0,1152.36,2.0,Rent,Tier 1,No,Home,Medium,0.7716,2.0573,89251.24,0,0
101838,2023-08-11,BR044,G02008,51.0,Female,Married,School,Self-employed,90000.0,5000.0,216472.41,60,9.48,696.0,2,0.571,1,2294.59,18215.07,22.0,100.0,3.0,Own,Tier 1,No,Personal,Medium,0.4158,1.1477,87414.16,0,1
101839,2023-06-12,BR013,G00257,49.0,Female,Single,School,Salaried,122300.29,8656.62,277763.96,24,14.67,730.0,0,0.147,0,9389.57,43591.55,37.0,100.0,3.0,Family Owned,Tier 2,No,Personal,Low,0.4403,1.985,123909.1,0,0
101840,2024-02-08,BR015,G00003,68.0,Male,Married,Graduate,Salaried,90000.0,5000.0,203056.19,60,9.0,692.0,0,0.106,0,8560.82,26985.74,20.0,1046.12,11.0,Rent,Tier 1,Yes,Business,Low,0.4432,1.1179,90550.87,0,0
101841,2023-11-07,BR027,G00617,40.0,Female,Married,Graduate,Salaried,130124.46,5000.0,56471.84,72,13.94,,0,0.195,1,,31034.9,42.0,734.98,2.0,Own,Tier 1,No,Business,Low,2.3042,0.5334,130846.59,0,0
101842,2023-03-12,BR024,G01318,36.0,Male,Single,School,Unemployed,90000.0,5000.0,223060.14,60,15.25,639.0,2,0.25,3,,31394.68,23.0,798.03,5.0,Own,Tier 1,Yes,Business,Medium,0.4035,1.1624,90224.57,0,0
101843,2024-08-19,BR036,G02123,41.0,Male,Single,Postgraduate,Self-employed,,7778.8,303047.98,48,12.86,668.0,2,0.386,1,14526.64,51673.48,42.0,100.0,10.0,Rent,Tier 3,Yes,Education,Low,0.3288,1.697,98077.89,0,0
101844,2024-09-09,BR001,G01633,29.0,Male,Single,Graduate,Self-employed,90000.0,5000.0,50000.0,60,10.5,683.0,6,0.702,4,9028.99,28500.96,50.0,,9.0,Rent,Tier 2,Yes,Personal,High,1.8,0.7778,91152.56,0,1
101845,2024-06-26,BR007,G00340,40.0,Male,Divorced,School,Self-employed,90000.0,5000.0,70161.53,36,11.54,667.0,1,0.142,1,12153.07,27505.95,47.0,401.71,5.0,Own,Tier 3,Yes,Personal,Low,1.2828,0.9265,88719.16,0,0
101846,2024-03-26,BR038,G01794,21.0,Female,Married,School,Self-employed,90000.0,5760.7,200298.27,60,10.55,,0,0.44,0,17467.05,29493.21,30.0,637.88,13.0,Rent,Tier 1,Yes,Personal,Medium,0.4493,1.2132,88699.23,0,0
101847,2023-10-21,BR042,G01171,33.0,Female,Married,Postgraduate,Salaried,90000.0,5000.0,71148.56,72,13.18,763.0,0,0.006,0,10682.9,27177.0,40.0,100.0,3.0,Own,Tier 1,Yes,Home,Low,1.265,0.7984,90475.06,0,0
